duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
96.7158,49,106,53429.65,9545.43,406.29,1.6,651.14,0
217.189,16,315,10144.12,75499.24,258.74,1.52,394.33,0
116.9554,304,155,328129.12,53531.44,831.5,3.92,3263.3,0
74.785,377,256,248253.86,61117.26,488.74,8.46,4136.81,0
0.6418,340,481,438663.33,31482.73,572.65,1279.22,732543.14,0
213.2422,197,420,44327.48,56286.21,163.07,2.89,471.83,0
243.6634,321,191,446328.56,60715.14,990.32,2.1,2080.92,0
55.637,42583,13,2270281.0,1465.53,53.33,765.61,40831.56,1
210.6002,304,51,449833.99,15352.13,1310.38,1.69,2208.86,0
178.1388,426,498,412466.1,159602.76,619.12,5.19,3211.37,0
113.7298,248,27,138237.42,8124.46,532.23,2.42,1286.93,0
137.9813,193,98,93107.5,74922.21,577.42,2.11,1217.77,0
27.3347,201,452,170176.07,258049.28,655.78,23.89,15665.99,0
164.2901,153,6,42458.9,3168.45,286.96,0.97,277.72,0
176.2583,149,467,95437.11,123716.27,355.77,3.49,1243.37,0
15.4211,201,446,139478.33,153100.64,452.21,41.96,18972.68,0
25.6032,80,44,61528.35,25798.12,704.25,4.84,3410.76,0
90.6336,114,274,156754.84,146071.94,780.48,4.28,3341.22,0
126.2078,196,291,211821.62,60633.37,559.46,3.86,2158.78,0
198.7198,76,231,72075.76,180143.87,821.56,1.54,1269.22,0
112.0543,110,51,85058.42,39204.37,771.82,1.44,1108.95,0
118.2118,25,83,5424.68,24001.38,272.46,0.91,248.93,0
49.2447,42,333,4301.67,67949.37,192.67,7.62,1467.18,0
196.7339,21,23,12118.27,17508.52,673.34,0.22,150.59,0
200.7967,54,127,7088.65,8228.15,84.62,0.9,76.28,0
264.1962,437,323,268412.7,99098.16,483.57,2.88,1391.05,0
136.1491,162,310,41631.46,217131.33,548.23,3.47,1900.58,0
88.7041,19,482,24748.61,261221.16,570.8,5.65,3223.86,0
101.7158,428,386,370271.77,142611.03,630.08,8.0,5042.31,0
216.4628,383,261,61601.2,195689.15,399.52,2.98,1188.61,0
134.2005,432,329,132761.72,202624.55,440.72,5.67,2499.14,0
104.767,282,321,139786.09,42884.69,302.94,5.76,1743.59,0
190.9598,58,327,22266.32,198890.87,574.43,2.02,1158.13,0
22.1047,8040,54,325984.72,4283.43,40.8,366.17,14941.09,1
3278.213,295,150272,55199.89,173625343.71,1153.51,45.93,52980.25,1
15.4377,159,381,156532.25,46354.28,375.72,34.98,13142.27,0
68.4921,317,48,435278.16,3717.26,1202.73,5.33,6409.43,0
216.4334,209,352,256930.81,236952.2,880.36,2.59,2281.92,0
40.1063,280,457,377672.25,46396.19,575.4,18.38,10573.62,0
258.1053,416,406,254954.8,121757.7,458.29,3.18,1459.53,0
133.7264,424,395,518165.18,226981.98,909.83,6.12,5572.18,0
208.0192,122,201,40861.62,79774.84,373.49,1.55,579.93,0
130.8809,372,392,85669.0,272866.94,469.29,5.84,2739.41,0
161.7779,456,336,551183.23,187120.33,932.2,4.9,4563.69,0
34.4927,34467,74,4119724.68,3406.75,119.37,1001.4,119536.41,1
135.1571,96,337,30888.68,63618.98,218.26,3.2,699.24,0
0.6826,1,1,57.52,13.14,35.33,2.93,103.51,1
138.9341,21,16,20141.63,12385.16,879.1,0.27,234.12,0
169.3167,231,353,37571.99,254741.76,500.54,3.45,1726.43,0
237.3555,152,150,124635.42,44145.42,558.88,1.27,711.09,0
248.4257,332,387,377840.36,219040.82,830.15,2.89,2402.65,0
91.8535,336,93,232258.71,27830.6,606.27,4.67,2831.57,0
231.7895,205,274,29694.1,139032.81,352.25,2.07,727.93,0
180.7426,349,440,256787.18,125594.07,484.64,4.37,2115.61,0
136.6086,222,205,320761.7,145871.54,1092.82,3.13,3415.84,0
246.8364,251,131,103288.26,51245.55,404.54,1.55,626.06,0
73.4581,397,297,112057.57,174969.53,413.58,9.45,3907.36,0
201.2483,373,407,556223.06,316413.2,1118.76,3.88,4336.12,0
212.9513,29,258,5119.95,81415.16,301.52,1.35,406.36,0
15.843,476,383,113635.05,159521.69,317.99,54.22,17241.43,0
150.4617,237,279,79553.58,168606.07,480.93,3.43,1649.32,0
291.0536,361,363,121609.69,257529.56,523.67,2.49,1302.64,0
257.773,168,260,199747.72,59515.19,605.75,1.66,1005.78,0
109.5888,236,72,45620.3,47623.51,302.74,2.81,850.85,0
171.9217,320,357,49576.28,242321.04,431.16,3.94,1697.85,0
285.2557,139,141,105147.28,75458.4,645.02,0.98,633.14,0
72.7721,410,443,486471.22,206163.72,812.0,11.72,9517.86,0
281.1991,415,420,368190.57,55302.54,507.18,2.97,1506.03,0
166.6095,159,377,22595.68,246430.32,501.91,3.22,1614.71,0
258.9958,460,19,120359.2,4459.38,260.58,1.85,481.93,0
148.5274,85,44,96915.75,19580.09,903.07,0.87,784.34,0
97.012,21,286,23751.86,224379.7,808.25,3.16,2557.74,0
194.9155,412,441,355568.23,263427.13,725.67,4.38,3175.71,0
526.2015,677,25502,101520.73,33711485.62,1291.61,49.75,64258.67,1
77.1027,489,88,299948.41,24685.08,562.62,7.48,4210.41,0
38.594,383,321,334774.81,253501.94,835.62,18.24,15242.7,0
277.8371,189,218,179995.91,64109.37,599.77,1.46,878.59,0
229.4228,385,431,73670.07,81228.38,189.83,3.56,675.17,0
43.5126,208,142,116380.04,69851.52,532.09,8.04,4279.94,0
251.6643,187,365,190692.13,227598.39,757.77,2.19,1662.1,0
291.1191,488,141,293184.23,32752.84,518.18,2.16,1119.6,0
109.7844,43,79,37650.0,14771.14,429.68,1.11,477.49,0
264.2201,198,41,209358.17,17812.76,950.51,0.9,859.78,0
1.8648,1,1,49.85,57.67,53.76,1.07,57.66,1
17.453,363,104,168757.29,39464.52,445.87,26.76,11930.41,0
110.415,220,248,37499.22,48076.46,182.85,4.24,775.04,0
1.1286,1,0,46.8,31.6,78.4,0.89,69.46,1
154.1067,441,495,276788.02,392916.36,715.5,6.07,4345.72,0
276.1928,245,162,316733.61,64981.47,937.87,1.47,1382.06,0
77.6414,271,325,216270.76,176492.22,659.0,7.68,5058.68,0
279.0321,119,252,29811.83,174706.07,551.26,1.33,732.95,0
142.4813,91,159,64244.49,41987.21,424.93,1.75,745.58,0
40.0444,333,279,216512.83,115437.58,542.4,15.28,8289.57,0
153.8021,396,263,514167.08,22447.96,814.29,4.28,3489.0,0
211.7198,178,399,73922.66,199556.04,473.97,2.73,1291.7,0
290.4204,120,314,130331.9,81918.32,489.06,1.49,730.84,0
56.9861,43754,38,3391936.35,1853.29,77.5,768.47,59554.72,1
24.6226,18,449,20328.65,102137.41,262.24,18.97,4973.73,0
109.5671,208,102,28989.28,19898.9,157.7,2.83,446.19,0
183.966,371,368,483413.87,216315.46,946.86,4.02,3803.58,0
210.4052,474,342,227987.88,175439.09,494.4,3.88,1917.38,0
0.779,1,0,53.6,50.58,104.17,1.28,133.72,1
0.3716,1,0,54.58,5.7,60.28,2.69,162.24,1
72.9517,35,238,41300.37,89671.54,479.75,3.74,1795.32,0
97.1133,259,176,267553.64,13954.44,647.15,4.48,2898.76,0
6.2409,272,181,116301.03,83254.02,440.52,72.59,31975.29,0
1086.3708,394,28739,70109.93,36731587.41,1263.23,26.82,33875.82,1
88.3334,33,462,28314.54,357204.0,778.83,5.6,4364.36,0
190.1087,24,236,24082.97,136261.4,616.71,1.37,843.44,0
198.657,116,422,124962.28,102446.1,422.69,2.71,1144.73,0
80.0376,355,432,107709.68,318626.49,541.72,9.83,5326.7,0
59.2421,174,379,194266.1,228419.34,764.35,9.33,7134.88,0
210.1764,116,308899,8565.99,351712604.87,1138.2,1470.26,1673456.79,1
2588.8108,520,177770,40830.24,179677253.09,1008.01,68.87,69421.1,1
22.9063,318,437,277782.27,178202.97,603.95,32.96,19906.55,0
139.6952,112,211,20524.76,87957.61,335.86,2.31,776.56,0
150.6577,237,28,304701.93,8225.33,1180.86,1.76,2077.08,0
15.958,24009,47,1683099.11,2394.61,70.07,1507.45,105620.44,1
262.4789,257,187,377807.88,79085.96,1029.04,1.69,1740.69,0
108.6325,34,283,17048.91,107616.39,393.27,2.92,1147.59,0
144.3128,445,272,177633.42,19340.08,274.72,4.97,1364.91,0
232.132,452,297,511216.75,52259.33,752.3,3.23,2427.39,0
178.8157,25,375,9067.65,237060.71,615.32,2.24,1376.44,0
38.6935,49,475,51768.78,360234.72,786.27,13.54,10647.88,0
43.0876,179,299,56433.29,48209.74,218.92,11.09,2428.61,0
109.5409,261,290,86078.0,117921.38,370.23,5.03,1862.31,0
104.4966,335,353,474615.71,90471.76,821.35,6.58,5407.71,0
26.3972,366,332,532967.93,21118.14,793.82,26.44,20990.3,0
214.0022,135,494,99266.48,97870.66,313.41,2.94,921.19,0
41.0327,53,453,7367.44,332689.36,672.05,12.33,8287.47,0
230.5216,410,119,225798.1,10327.82,446.36,2.29,1024.31,0
274.4157,297,211,440419.25,117369.04,1098.01,1.85,2032.64,0
212.3207,454,44,226922.9,27843.91,511.58,2.35,1199.92,0
107.5452,24,255,9134.65,78923.37,315.62,2.59,818.8,0
183.4694,34,235,44991.75,93932.99,516.45,1.47,757.21,0
289.9478,233,66,341872.39,27309.29,1234.72,1.03,1273.27,0
214.6894,189,350,101263.18,52314.37,284.93,2.51,715.35,0
158.9923,458,263,158647.54,45988.73,283.82,4.53,1287.08,0
21.6088,22,427,4453.21,159943.4,366.14,20.78,7607.84,0
237.7517,384,285,286042.09,163238.84,671.57,2.81,1889.71,0
268.9711,99,489,42596.3,119352.66,275.42,2.19,602.11,0
201.4021,29,200,4059.01,129829.57,584.67,1.14,664.78,0
178.4518,390,451,510772.85,31457.09,644.74,4.71,3038.52,0
46.1452,389,34,225251.53,5847.52,546.33,9.17,5008.09,0
256.5623,265,499,342165.73,76550.31,548.06,2.98,1632.02,0
30.7364,71,32,14289.91,17867.01,312.2,3.35,1046.22,0
183.4756,15,43,22392.52,12155.93,595.66,0.32,188.3,0
250.1315,328,377,440685.76,227524.51,947.82,2.82,2671.44,0
274.4203,203,407,224910.55,54866.13,458.65,2.22,1019.52,0
175.3068,217,42,138925.7,32379.34,661.41,1.48,977.17,0
15.8871,241,134,42325.29,53263.02,254.9,23.6,6016.73,0
40.2462,6900,56,547935.64,3210.7,79.23,172.84,13694.37,1
44.7769,38,289,35935.03,208318.08,746.95,7.3,5454.89,0
97.5034,56,434,39521.72,81574.17,247.13,5.03,1241.97,0
255.4285,139,301,180356.99,56185.19,537.6,1.72,926.06,0
209.4415,485,499,120614.03,109163.14,233.51,4.7,1097.09,0
286.3856,14,264,9171.12,171672.83,650.52,0.97,631.47,0
58.7299,19659,59,2187675.97,2815.87,111.09,335.74,37297.76,1
175.6586,309,381,122162.56,124388.0,357.32,3.93,1403.58,0
62.1753,422,348,455280.66,54191.99,661.65,12.38,8194.13,0
188.0504,491,452,314039.43,354540.52,708.99,5.01,3555.32,0
43.6259,226,499,99121.31,39869.05,191.71,16.62,3185.96,0
232.5265,439,384,118408.09,44262.98,197.66,3.54,699.58,0
203.0653,230,302,337403.86,79508.43,783.67,2.62,2053.09,0
154.3128,493,134,562790.92,33858.24,951.59,4.06,3866.49,0
565.0676,588,86745,56258.18,102892911.75,1178.81,154.55,182189.11,1
241.6516,155,148,189996.6,72212.03,865.38,1.25,1085.07,0
40.9983,373,156,206784.17,22183.37,432.83,12.9,5584.81,0
113.6601,332,423,315197.89,251608.69,750.74,6.64,4986.86,0
72.4884,297,124,32610.41,72168.29,248.88,5.81,1445.46,0
165.3728,432,134,598000.26,34272.76,1117.09,3.42,3823.32,0
63.9913,7,462,5992.58,162092.13,358.39,7.33,2626.68,0
82.8697,234,430,72740.57,80975.28,231.5,8.01,1854.91,0
94.6729,498,362,173117.15,280528.13,527.49,9.08,4791.71,0
291.2619,348,66,108995.21,10416.03,288.43,1.42,409.98,0
278.0311,73,492,31295.79,363139.29,698.12,2.03,1418.67,0
17.0453,46,5,12107.69,3960.3,315.06,2.99,942.67,0
66.8302,106,166,124407.5,82852.89,761.99,4.07,3101.3,0
83.9563,47,398,8813.4,145579.55,346.95,5.3,1838.97,0
103.915,71,76,39857.56,13717.64,364.46,1.41,515.57,0
90.4531,413,149,132423.26,94997.47,404.66,6.21,2514.24,0
1.587,1,1,47.8,54.63,51.22,1.26,64.54,1
199.3966,361,446,184864.44,214430.39,494.79,4.05,2002.52,0
139.5229,369,114,286623.89,76681.4,752.18,3.46,2603.91,0
144.7493,491,318,55868.45,85868.63,175.2,5.59,979.19,0
66.2174,375,360,219532.31,79477.56,406.82,11.1,4515.58,0
157.5432,149,43,185975.13,5594.95,997.76,1.22,1215.98,0
223.6343,357,293,448848.38,160508.83,937.47,2.91,2724.79,0
299.2705,276,244,216779.36,66552.24,544.87,1.74,946.74,0
279.3,198,234,88232.22,165531.94,587.42,1.55,908.57,0
214.098,93,242,119837.94,27069.63,438.53,1.56,686.17,0
267.3895,167,488,113369.32,209469.67,492.88,2.45,1207.37,0
293.3415,392,133,363703.3,87493.15,859.42,1.79,1538.13,0
103.8116,367,457,184544.75,54782.8,290.45,7.94,2305.4,0
80.4572,300,302,156115.19,102437.66,429.49,7.48,3213.55,0
33.9735,33835,94,2277216.83,7912.33,67.35,998.69,67262.12,1
279.8442,148,307,24142.6,74119.42,215.96,1.63,351.13,0
214.9835,149,109,207232.19,39394.32,955.92,1.2,1147.19,0
146.4863,188,450,170045.45,62178.94,363.99,4.36,1585.3,0
27.8604,226,455,334012.9,61033.89,580.1,24.44,14179.51,0
132.0303,421,196,107107.13,149673.89,416.18,4.67,1944.86,0
107.4292,231,78,214923.96,24191.1,773.84,2.88,2225.79,0
296.8579,378,73,70484.25,23636.08,208.69,1.52,317.06,0
266.0255,166,210,229648.24,79892.99,823.25,1.41,1163.58,0
90.3155,467,395,94649.2,239966.1,388.18,9.54,3704.96,0
204.4564,73,438,101780.94,296636.23,779.68,2.5,1948.67,0
134.9484,281,343,159208.75,107678.35,427.7,4.62,1977.7,0
119.3842,266,447,42149.25,147284.66,265.69,5.97,1586.76,0
264.8999,318,194,350407.83,89518.25,859.23,1.93,1660.73,0
204.1234,204,9,284863.11,7032.13,1370.4,1.04,1429.99,0
21.7121,45101,26,3223644.37,2683.97,71.49,2078.42,148595.67,1
140.9445,280,332,132291.2,85070.7,355.17,4.34,1542.18,0
147.0402,341,422,203126.14,285450.61,640.34,5.19,3322.74,0
131.6833,41,69,43995.12,51499.36,868.13,0.84,725.18,0
190.864,244,355,231877.73,65386.41,496.27,3.14,1557.47,0
40.4582,449,282,657830.72,26449.64,936.09,18.07,16913.26,0
99.3716,480,335,128689.99,32915.48,198.29,8.2,1626.27,0
202.0605,173,202,121031.98,103674.56,599.22,1.86,1112.08,0
34.8705,464,306,157002.26,125775.21,367.24,22.08,8109.35,0
113.8949,16,378,2838.06,200162.96,515.23,3.46,1782.35,0
50.3444,359,140,516043.0,78410.37,1191.29,9.91,11807.72,0
23.2683,241,341,316631.24,197988.69,884.23,25.01,22116.81,0
139.5877,232,219,163456.58,168296.06,735.59,3.23,2376.66,0
287.5899,435,77,277499.25,46588.67,632.98,1.78,1126.91,0
222.3943,339,37,225430.21,26664.44,670.46,1.69,1133.55,0
164.347,473,101,166661.37,75899.08,422.58,3.49,1475.9,0
157.4463,459,470,68293.29,250538.28,343.2,5.9,2025.02,0
201.0443,222,167,148947.12,125913.91,706.58,1.93,1367.17,0
2203.5336,608,312804,99999.22,349371823.83,1115.06,142.23,158596.09,1
121.7832,36,59,6418.28,6080.64,131.57,0.78,102.63,0
280.9697,130,292,64882.29,214619.92,662.33,1.5,994.78,0
148.9235,358,381,50584.79,41781.84,124.99,4.96,620.23,0
287.4726,149,336,174954.27,118281.08,604.61,1.69,1020.05,0
143.5027,212,206,208263.07,24307.91,556.39,2.91,1620.67,0
173.8447,80,355,16776.73,252257.8,618.47,2.5,1547.56,0
148.8498,323,157,263708.58,114060.91,787.02,3.22,2537.92,0
59.5659,228,321,195221.38,175008.92,674.37,9.22,6215.47,0
206.4548,122,399,158177.55,276481.33,834.28,2.52,2105.35,0
156.1771,78,338,52107.51,130272.24,438.41,2.66,1167.78,0
116.6517,269,292,272538.33,221408.8,880.48,4.81,4234.37,0
192.8005,328,488,91879.98,225030.63,388.37,4.23,1643.72,0
281.66,384,22,201259.67,8287.49,516.13,1.44,743.97,0
37.9503,39733,65,2023345.62,7681.42,51.03,1048.69,53518.09,1
8.0628,296,291,161238.55,153666.2,536.46,72.8,39056.38,0
66.8902,19,410,8167.95,53073.58,142.75,6.41,915.55,0
139.3742,81,314,56822.55,198113.51,645.41,2.83,1829.15,0
127.451,243,54,188331.8,15548.55,686.47,2.33,1599.68,0
176.441,241,213,47123.04,96364.24,316.05,2.57,813.23,0
235.8615,15,94,21708.5,18184.06,365.99,0.46,169.14,0
112.1236,40,485,57322.94,45149.9,195.19,4.68,913.93,0
138.4353,27,488,17152.97,314472.19,643.93,3.72,2395.52,0
6.25,67,253,10818.49,54088.78,202.84,51.2,10385.16,0
194.9195,336,376,297790.44,75676.87,524.53,3.65,1916.01,0
0.5081,495,470,454502.99,126875.0,602.46,1899.37,1144303.28,0
281.3045,463,83,549233.53,36483.34,1072.74,1.94,2082.15,0
3010.8733,918,165680,126515.91,184356823.89,1107.36,55.33,61272.37,1
264.2279,215,173,81244.45,102380.76,473.26,1.47,694.95,0
131.1264,307,328,409829.83,252429.95,1042.93,4.84,5050.54,0
34.6159,279,412,396806.14,150322.58,791.79,19.96,15805.7,0
93.0032,348,375,268027.41,37688.77,422.84,7.77,3287.16,0
220.5114,254,201,170405.74,95674.61,584.79,2.06,1206.65,0
226.3336,41,270,55393.66,129300.2,593.87,1.37,816.02,0
195.9952,52,27,6619.84,6916.49,171.35,0.4,69.06,0
25.4526,305,270,239544.35,66410.62,532.1,22.59,12020.6,0
203.8143,108,122,64171.81,56923.9,526.5,1.13,594.15,0
160.1721,437,169,248955.67,75158.99,534.84,3.78,2023.54,0
174.905,110,134,21554.3,50081.49,293.59,1.4,409.57,0
3450.2834,554,141168,107674.73,146511060.33,1034.55,41.08,42494.69,1
87.4455,428,482,98915.15,351105.95,494.53,10.41,5146.3,0
15.2273,444,269,474593.78,26776.39,703.18,46.82,32925.66,0
143.736,468,275,277613.01,165555.91,596.46,5.17,3083.21,0
282.0561,250,363,143093.92,236711.8,619.59,2.17,1346.56,0
199.3235,112,161,12199.01,27172.47,144.22,1.37,197.53,0
229.3509,141,167,70982.0,100358.32,556.3,1.34,747.07,0
133.4465,21,112,5852.3,52783.23,440.87,1.0,439.39,0
0.0324,1,1,52.11,5.95,29.03,61.72,1791.86,1
34.7502,366,331,98171.38,221122.42,458.1,20.06,9188.26,0
282.8773,258,203,233097.37,109543.93,743.26,1.63,1211.27,0
252.4203,438,395,163425.86,237480.46,481.28,3.3,1588.25,0
280.5791,409,452,165423.44,124004.55,336.15,3.07,1031.54,0
271.3731,408,340,356475.94,60872.47,557.95,2.76,1537.91,0
95.1628,378,419,482644.55,203827.0,861.32,8.38,7213.66,0
181.1072,156,494,156862.87,120700.67,427.02,3.59,1532.59,0
1.4583,1,0,56.1,14.06,70.16,0.69,48.11,1
20.8488,246,478,274011.69,237037.09,705.87,34.73,24512.16,0
0.4973,384,115,127655.24,87898.47,431.97,1003.33,433411.56,0
98.9734,460,310,186073.88,75307.34,339.46,7.78,2640.92,0
181.72,303,166,215246.63,93628.78,658.58,2.58,1699.73,0
110.8136,158,304,173980.99,140831.09,681.41,4.17,2840.92,0
127.8236,341,147,132879.45,52912.75,380.72,3.82,1453.5,0
292.5504,284,446,151896.28,260331.19,564.7,2.5,1409.08,0
124.3275,144,14,21589.12,8236.37,188.77,1.27,239.89,0
158.0093,214,355,73175.19,242024.14,553.95,3.6,1994.82,0
209.2337,317,397,235287.33,124724.45,504.22,3.41,1720.62,0
45.7886,48475,54,2715608.79,4122.94,56.04,1059.85,59397.58,1
286.4835,456,391,54959.52,77504.1,156.39,2.96,462.38,0
15.1895,49802,36,5928346.68,4159.5,119.04,3281.08,390565.72,1
2481.6199,418,218898,69947.25,287624026.01,1311.78,88.38,115929.91,1
228.4303,305,290,90271.72,54690.36,243.63,2.6,634.6,0
244.3697,429,391,188373.33,212979.08,489.45,3.36,1642.4,0
1.6834,1,0,52.2,23.35,75.54,0.59,44.87,1
255.3519,241,74,300474.7,55338.75,1129.57,1.23,1393.42,0
273.9943,237,217,277598.55,139009.3,917.64,1.66,1520.5,0
137.7763,466,203,220429.31,70330.65,434.62,4.86,2110.38,0
90.7172,202,21,188299.42,8974.33,884.64,2.46,2174.6,0
212.3104,269,476,148723.3,292271.66,591.94,3.51,2077.12,0
77.6304,249,253,234337.1,180137.93,825.65,6.47,5339.08,0
79.7213,126,415,149496.19,190323.42,628.13,6.79,4262.59,0
5.0571,273,221,378153.49,118584.69,1005.54,97.68,98225.01,0
250.2927,453,482,578621.26,75970.21,700.1,3.74,2615.3,0
2021.8495,823,222569,75414.94,272049940.04,1218.15,110.49,134592.29,1
250.2794,219,473,226701.9,196933.11,612.19,2.76,1692.65,0
174.5975,219,355,80303.43,52101.99,230.67,3.29,758.35,0
203.3201,422,132,128851.28,93565.35,401.47,2.72,1093.92,0
82.5385,319,105,33561.32,46994.74,189.99,5.14,975.98,0
187.3276,297,142,268815.53,58924.96,746.56,2.34,1749.56,0
51.406,328,352,152123.57,225716.74,555.65,13.23,7350.11,0
250.759,316,498,76084.43,215764.87,358.54,3.25,1163.86,0
236.8972,148,287,152807.0,106504.12,596.12,1.84,1094.61,0
30.5213,490,285,233205.07,174880.75,526.56,25.39,13370.53,0
4.4773,31,288,7598.31,28465.49,113.05,71.25,8054.88,0
41.2674,271,407,179986.96,40913.63,325.81,16.43,5352.91,0
90.8119,38,493,30805.86,295314.42,614.16,5.85,3591.16,0
107.6586,277,75,95677.73,37375.97,377.99,3.27,1235.89,0
296.1329,396,307,353715.54,152404.02,719.94,2.37,1709.1,0
1.9471,1,0,52.02,12.54,64.56,0.51,33.16,1
39.2149,253,256,159069.44,145464.77,598.3,12.98,7765.78,0
22.5323,47266,36,3619335.39,2400.89,76.57,2099.29,160735.09,1
172.1631,38,245,17970.55,91438.02,386.6,1.64,635.49,0
79.6166,112,410,145185.31,89908.1,450.37,6.56,2952.82,0
91.2392,444,369,578817.79,249323.87,1018.62,8.91,9076.6,0
54.2618,317,129,307597.46,46914.76,794.87,8.22,6533.37,0
3.4471,18446,16,809161.92,1495.64,43.91,5355.85,235172.82,1
222.6578,467,142,80814.34,108952.22,311.6,2.74,852.28,0
133.5974,416,244,164957.91,54333.63,332.26,4.94,1641.44,0
240.9878,38,120,50463.46,53146.04,655.76,0.66,429.94,0
96.9173,51,462,73793.48,198730.23,531.24,5.29,2811.92,0
62.2844,467,223,608812.34,86189.65,1007.25,11.08,11158.52,0
87.3304,166,119,68667.02,93103.35,567.62,3.26,1852.4,0
6.2369,30844,2,1653251.59,135.92,53.6,4945.75,265099.1,1
163.4294,236,23,302240.43,16247.17,1229.68,1.58,1948.78,0
250.0819,180,276,106653.49,123214.7,504.1,1.82,919.17,0
233.4363,191,372,112182.59,115401.52,404.23,2.41,974.93,0
121.3046,368,379,308244.71,117015.72,569.29,6.16,3505.72,0
292.9005,278,141,251091.63,34686.9,682.05,1.43,975.68,0
65.3401,93,260,84719.75,168789.44,718.16,5.4,3879.84,0
5.8456,231,166,241963.29,13947.87,644.61,67.91,43778.76,0
0.5746,1,1,52.04,38.63,45.33,3.48,157.79,1
1.1449,46781,15,4449738.04,1352.77,95.12,40874.36,3887842.74,1
173.1793,264,208,165152.69,123195.44,610.91,2.73,1665.03,0
229.9232,468,122,127458.42,16193.33,243.48,2.57,624.78,0
269.1993,237,280,143500.47,175086.78,616.22,1.92,1183.46,0
263.7071,240,202,195762.89,134469.32,747.13,1.68,1252.27,0
159.9293,117,469,79793.92,76365.15,266.48,3.66,976.43,0
167.4546,281,286,391938.63,216970.53,1073.91,3.39,3636.27,0
87.1341,304,267,143411.56,190239.53,584.33,6.55,3829.17,0
29.4181,38987,42,2408234.71,3048.92,61.78,1326.7,81965.93,1
276.8213,66,456,69958.64,124681.73,372.87,1.89,703.13,0
60.5398,316,464,292309.53,300495.75,760.01,12.88,9791.99,0
284.726,143,397,83562.6,171676.32,472.66,1.9,896.44,0
188.1918,259,481,64837.35,272055.4,455.26,3.93,1790.16,0
201.5793,131,350,141045.22,151801.25,608.83,2.39,1452.76,0
41.3405,406,319,98058.86,236743.7,461.8,17.54,8098.66,0
102.0605,85,183,73879.18,133823.35,775.01,2.63,2035.09,0
236.497,241,183,42876.4,17320.33,141.97,1.79,254.53,0
138.8953,201,165,298434.83,34407.51,909.41,2.64,2396.35,0
27.1974,364,11,266196.28,1926.66,714.99,13.79,9858.42,0
298.574,128,392,132315.61,227863.42,692.65,1.74,1206.33,0
184.7243,167,461,173036.2,142098.76,501.81,3.4,1705.97,0
235.25,65,413,86998.95,107393.76,406.68,2.03,826.32,0
54.6442,309,496,342632.02,89100.82,536.31,14.73,7900.8,0
54.1751,329,58,462589.62,13985.49,1231.46,7.14,8796.94,0
220.662,291,99,418898.59,70957.29,1256.04,1.77,2219.94,0
253.8645,101,400,137852.58,270510.82,815.1,1.97,1608.59,0
248.4667,350,18,505223.28,10927.03,1402.58,1.48,2077.34,0
118.8543,292,479,399497.22,228612.58,814.67,6.49,5284.71,0
288.3047,159,475,94432.29,113092.09,327.33,2.2,719.81,0
55.9788,159,48,194392.55,29948.66,1083.77,3.7,4007.61,0
45.2769,184,13,33046.08,929.8,172.47,4.35,750.4,0
205.125,424,318,497966.54,189763.78,926.86,3.62,3352.74,0
393.7582,849,225038,64491.18,335230537.75,1484.35,573.67,851525.19,1
50.059,49830,52,4909145.55,2575.75,98.47,996.46,98118.61,1
